Tavg,Tmed,Tmax,Tmin,Load
82,82,87,75,1787290
81,82,88,73,1773308
80,82,89,71,1753597
79,80,89,73,1738846
78,79,87,68,1720231
77,78,83,68,1758890
76,78,82,69,1686024
75,77,82,68,1536879
75,76,82,68,1354016
74,76,80,68,1174935
74,75,78,68,1039866
74,75,77,68,966122
74,74,78,68,925373
73,74,78,68,911305
73,74,80,70,920011
73,74,82,70,1002349
73,73,79,70,1172368
73,72,79,70,1233313
73,73,80,69,1223255
73,73,82,69,1253732
75,74,82,71,1297854
75,75,82,71,1323235
75,76,82,71,1332487
76,77,81,71,1321820
75,75,82,71,1306972
75,73,83,71,1314847
74,73,83,68,1349920
74,73,83,69,1407384
73,73,82,69,1443900
72,72,79,69,1506167
72,72,77,68,1478367
71,71,77,68,1346343
71,71,79,67,1173922
71,71,75,67,1011419
70,70,74,67,881717
70,70,76,66,813987
69,70,75,64,773789
69,70,75,64,760018
69,71,76,65,776774
70,71,81,63,869004
70,71,79,63,1066339
70,70,79,64,1121555
71,72,79,68,1109129
73,73,81,69,1142344
75,75,81,72,1216249
77,78,83,73,1308047
78,79,85,73,1427250
79,79,86,75,1538435
80,81,88,75,1630606
81,81,87,75,1726847
81,81,86,75,1813971
80,80,85,75,1850080
78,77,84,74,1807433
75,75,81,72,1801774
74,74,81,72,1727360
73,73,79,70,1555323
72,73,79,69,1342513
72,72,77,66,1140251
71,73,77,65,980760
71,72,76,63,895864
70,72,75,64,847709
70,71,75,64,826107
69,70,75,63,831512
69,69,77,64,912298
69,68,76,62,1085439
68,68,76,63,1121226
71,70,77,64,1104715
73,73,81,64,1179880
77,77,82,68,1287861
79,80,84,72,1404929
80,82,84,73,1512257
81,82,84,75,1614766
81,82,85,76,1694405
81,83,85,76,1756929
81,82,86,74,1792609
79,80,86,73,1778806
76,78,84,69,1688073
73,75,82,64,1669783
71,72,81,61,1594441
69,71,79,60,1414644
68,70,79,58,1214239
66,68,75,57,1027684
66,68,73,56,878611
64,65,74,56,795759
63,64,75,55,752243
62,64,73,55,729615
62,63,73,53,741450
61,61,73,54,826538
61,61,73,53,1005529
61,61,72,53,1038269
65,64,75,58,1016380
69,70,78,62,1054542
74,73,79,70,1127223
76,77,80,73,1210380
78,79,82,73,1303693
79,80,83,75,1399007
80,81,84,75,1479217
80,81,84,73,1555058
80,80,85,68,1614368
78,79,84,64,1626102
75,75,82,64,1569365
73,73,79,64,1586603
72,72,79,66,1526091
71,71,76,64,1383150
70,70,77,64,1212380
69,70,75,64,1043237
69,70,75,62,909344
69,70,75,63,833313
68,69,74,61,795321
67,69,74,57,776852
67,69,76,57,784054
67,69,77,55,858763
66,67,78,53,1007881
65,67,78,50,1068887
67,70,80,53,1084344
68,68,81,56,1132905
69,70,83,58,1153004
70,70,86,60,1169765
72,72,85,62,1173882
72,73,86,64,1180162
72,73,84,65,1183062
72,72,84,66,1190846
72,70,85,65,1196476
70,69,85,64,1186231
67,66,82,60,1144266
62,63,78,53,1172672
60,61,75,50,1147140
58,58,73,49,1065845
57,56,72,48,974326
56,56,71,48,868651
56,56,74,46,779767
54,54,73,46,727638
53,54,72,46,705950
53,53,72,46,701604
53,53,71,46,719093
53,52,70,46,766495
53,52,70,43,857688
53,52,70,45,975764
58,59,69,52,1088958
64,65,70,54,1113460
69,70,74,64,1090494
72,73,77,69,1069184
74,74,79,71,1070274
75,75,79,71,1093730
76,77,81,71,1144614
77,79,81,71,1209079
77,78,81,70,1278940
76,76,81,70,1304354
72,72,78,69,1266804
68,69,73,61,1287570
66,66,79,61,1237586
65,65,78,60,1133843
64,64,77,60,1023483
63,63,77,57,900093
61,62,76,53,797005
61,61,74,55,723539
60,60,74,54,689704
59,59,73,53,673648
59,59,73,52,674460
58,58,72,51,695682
58,58,72,51,750459
58,58,72,50,838295
63,64,72,50,968666
69,71,76,49,1066418
74,75,79,60,1122154
77,78,81,65,1181140
78,79,81,70,1270999
80,81,83,73,1380367
81,81,85,75,1486705
81,82,85,77,1574293
80,81,84,78,1642368
79,79,84,76,1653436
75,75,82,70,1578924
72,73,77,66,1584998
70,70,79,64,1511151
70,70,79,63,1340988
69,69,79,61,1151099
67,68,76,60,966198
66,66,75,60,827846
65,65,75,59,753637
65,64,74,60,716243
64,64,72,60,695460
64,63,72,58,710676
64,63,79,59,802400
64,64,79,55,980358
64,64,79,57,1029652
68,67,82,62,1019162
73,73,84,61,1073217
77,79,86,69,1163699
79,80,86,73,1267110
80,81,86,77,1367900
81,81,86,77,1456886
81,82,87,78,1517898
81,82,87,77,1574044
81,82,87,77,1626829
80,80,87,76,1651675
77,78,85,73,1653813
75,76,82,69,1702936
73,73,81,67,1622450
72,73,80,65,1452245
71,72,80,65,1253896
71,72,79,64,1074476
70,71,79,63,928748
70,71,75,61,847410
70,71,77,61,804145
70,70,77,62,787347
69,70,77,62,796464
69,70,79,62,886347
69,70,75,63,1074521
69,70,75,61,1126074
72,73,81,66,1111722
75,76,82,68,1181785
79,80,84,75,1311321
81,82,84,74,1462833
83,84,86,78,1610742
83,84,87,77,1727661
84,84,88,70,1805485
83,84,87,72,1849765
82,84,87,70,1857844
81,81,87,72,1836245
78,79,85,70,1812177
76,76,84,70,1840885
76,76,84,70,1742720
75,75,82,70,1581788
74,75,82,70,1378998
74,74,78,69,1185472
73,74,77,68,1039188
72,73,77,68,959892
72,73,77,68,909734
72,73,77,68,890036
72,72,77,64,902066
72,72,77,64,998126
71,72,77,63,1182020
71,73,77,63,1236122
72,73,77,66,1204794
74,76,81,69,1240807
78,79,83,74,1354116
81,81,85,76,1511889
82,84,86,76,1664082
83,84,87,78,1775870
84,84,87,81,1840469
83,84,89,73,1899132
81,82,87,73,1927206
80,81,87,73,1912677
78,78,85,74,1859240
75,75,81,70,1864364
74,75,79,70,1762702
74,74,78,70,1596676
73,73,79,68,1392124
72,72,77,67,1190288
72,73,77,66,1028352
71,72,77,66,930283
71,71,76,66,874829
70,71,77,66,849308
70,70,77,64,853968
70,70,77,64,941351
69,69,75,64,1126586
69,69,75,64,1177834
71,70,78,64,1155335
72,72,81,67,1199323
75,76,82,71,1298180
78,79,84,72,1419933
79,80,85,75,1532735
81,81,86,75,1628880
81,81,87,76,1706494
82,82,89,78,1783973
81,81,89,77,1840741
80,80,89,75,1824976
77,77,87,73,1743643
75,75,82,71,1765372
73,73,80,68,1664495
73,72,84,65,1508428
72,72,78,64,1311877
71,71,77,66,1113921
70,72,76,65,953815
69,70,74,64,860337
69,70,73,64,808886
68,70,73,63,782028
68,68,74,63,781156
68,68,75,63,868765
68,68,75,63,1051746
67,68,74,63,1104340
69,68,75,64,1090681
71,70,81,65,1145026
74,75,82,69,1228423
76,77,81,70,1315233
77,78,83,72,1396091
79,79,85,73,1478198
79,80,87,73,1532022
78,78,88,72,1577367
78,77,89,72,1582769
77,76,89,71,1546575
74,74,86,68,1467804
72,73,81,66,1462156
71,72,79,63,1378359
69,71,77,63,1263751
69,71,76,62,1136396
68,70,75,61,996353
68,70,74,61,863319
66,68,74,59,782775
66,67,74,58,740847
65,67,74,57,715500
65,67,74,57,712930
65,64,77,56,741085
64,63,77,55,811114
64,63,77,57,894098
67,66,78,61,998933
70,69,79,62,1107880
74,73,79,69,1193855
76,76,81,72,1275027
77,78,82,73,1366229
78,78,83,73,1446086
79,79,84,73,1507580
78,79,85,73,1555103
78,78,86,72,1573910
76,75,86,68,1533889
73,72,83,64,1437600
70,69,78,59,1433742
68,68,76,60,1342427
67,66,74,60,1218763
66,66,73,57,1088026
64,63,73,57,948600
63,64,72,56,833722
62,63,70,55,755866
62,63,69,55,711055
61,62,69,54,688776
60,60,68,54,686009
60,60,72,53,705431
60,60,70,48,758882
60,60,72,52,843662
63,63,73,57,971795
67,67,75,59,1076440
72,72,78,66,1136865
76,76,82,70,1208340
78,78,83,73,1318988
79,79,84,75,1434649
79,80,84,75,1524518
79,80,85,76,1574999
79,79,85,75,1597229
78,77,85,73,1593375
75,75,83,70,1549739
72,73,79,68,1596866
71,72,76,66,1524846
70,70,75,65,1363396
68,68,75,65,1176202
68,67,73,65,1005615
67,66,73,62,869802
67,66,72,63,795699
66,68,72,63,756979
66,66,71,61,737535
65,66,72,59,748701
65,66,72,59,837574
65,64,73,58,1014480
65,65,72,59,1068465
67,67,75,64,1056419
71,71,77,65,1109566
74,75,79,68,1208746
77,77,82,72,1325195
79,79,84,77,1460294
80,81,84,76,1568540
81,81,85,77,1649803
81,82,86,73,1717502
80,82,87,73,1765020
79,80,87,73,1762400
75,76,84,70,1704864
73,73,80,66,1730460
71,72,77,65,1617134
70,71,75,64,1441541
69,70,75,62,1235131
68,68,75,61,1037766
67,66,74,61,892850
65,66,72,60,809261
64,64,71,59,761768
64,64,70,58,740659
64,65,70,58,747172
63,64,72,57,837169
63,63,72,55,1019988
63,63,73,55,1063997
66,66,75,61,1035095
70,70,81,62,1056464
75,75,81,70,1132870
77,77,82,73,1217055
78,79,82,75,1313785
79,80,83,76,1399830
80,81,83,77,1480723
80,81,84,75,1556186
79,80,85,75,1617668
78,78,85,72,1624943
74,74,82,69,1579529
72,73,79,64,1620734
71,72,79,62,1530200
70,72,77,63,1375051
69,70,77,63,1180271
68,69,75,61,998363
67,69,75,59,858840
66,67,74,58,783248
66,66,74,57,744349
65,66,75,57,731237
64,64,75,56,742198
64,64,75,56,838214
63,64,77,56,1026556
62,63,77,52,1069624
66,64,79,60,1036371
71,70,81,61,1061460
74,75,81,70,1124674
76,77,81,73,1206359
78,78,82,75,1299100
79,79,85,75,1395926
80,81,84,75,1488425
80,81,85,75,1571567
79,80,86,73,1637645
78,79,86,73,1644181
74,74,83,68,1584796
71,72,77,63,1605360
69,70,75,63,1506969
68,69,73,63,1355705
67,66,73,63,1166172
65,65,73,62,983838
65,64,76,61,843229
64,64,74,61,760520
63,64,74,59,725261
63,63,66,59,709784
63,64,70,59,725345
63,63,73,58,821055
63,63,73,58,1009939
63,63,73,59,1060776
65,66,75,62,1030009
71,71,78,61,1052596
75,76,81,69,1112555
78,79,81,74,1195129
79,80,82,78,1297104
80,81,84,79,1403691
81,81,85,79,1478595
81,81,84,79,1542836
80,81,85,76,1599352
79,79,85,76,1618331
75,75,82,72,1605317
73,73,78,70,1652360
72,73,76,68,1561895
71,72,75,66,1415380
71,71,75,68,1229941
69,70,74,64,1045362
69,70,74,65,906352
68,69,72,66,826059
68,68,72,66,786782
68,68,72,65,765941
68,68,73,64,777566
67,68,75,63,868025
67,68,75,61,1052935
67,67,75,61,1109567
69,70,75,62,1091284
72,73,79,61,1127912
76,77,80,69,1215893
78,79,82,71,1333761
80,81,83,73,1464990
80,81,83,74,1578864
81,82,84,77,1654044
81,81,84,77,1700759
80,81,85,77,1727088
78,79,85,75,1706376
76,76,82,71,1637646
74,75,78,70,1619721
73,73,77,68,1523626
72,73,77,67,1396620
71,73,77,66,1265110
71,72,74,64,1119334
70,70,74,64,983902
69,70,73,63,892776
68,69,71,65,833934
68,68,71,64,796225
67,68,71,63,783923
66,66,73,62,801829
65,66,72,58,859488
66,66,73,61,946092
68,68,77,61,1064051
71,70,79,60,1195616
75,75,81,68,1317642
78,79,82,72,1447542
80,81,84,75,1601337
81,82,84,78,1730159
82,82,86,79,1820400
82,82,85,81,1876989
82,82,85,80,1889409
80,81,85,78,1834458
77,77,82,73,1711771
74,75,79,68,1665331
73,73,79,68,1544855
72,73,79,67,1414952
71,72,77,66,1281330
70,70,75,65,1129053
69,70,75,64,979132
67,68,73,63,847081
66,67,72,61,772472
66,66,71,61,751912
65,65,72,61,746166
65,65,72,60,767497
64,65,73,60,832438
67,68,77,63,972481
71,72,80,62,1168598
75,76,81,69,1325310
79,80,82,72,1457905
80,81,85,77,1609427
82,82,85,79,1748729
82,82,87,79,1845156
83,83,87,79,1898410
82,83,88,77,1904698
81,81,88,76,1867697
78,79,85,74,1769274
76,77,81,70,1704957
74,75,79,68,1575967
73,74,79,66,1478808
72,72,79,65,1350800
71,72,79,65,1166023
70,70,77,64,990534
69,70,77,63,874245
68,68,77,62,806488
68,67,77,62,766625
68,66,77,63,757082
67,66,77,61,779042
68,66,81,61,883178
68,66,81,59,1074515
71,72,82,63,1125163
76,76,84,72,1193155
79,80,84,77,1310633
81,82,86,79,1425973
82,82,86,78,1544910
83,84,87,81,1649937
83,83,87,79,1729530
83,84,87,80,1779362
82,83,86,79,1813181
81,82,84,78,1812626
78,79,83,75,1804540
77,77,82,73,1890567
76,76,81,72,1817529
75,76,81,70,1678397
74,75,81,70,1507303
74,74,81,71,1307303
73,73,77,70,1117855
72,73,76,68,986543
72,72,76,67,906560
70,71,77,66,862686
70,70,77,65,835573
69,70,77,64,844436
69,69,79,64,946883
69,68,79,63,1143337
72,72,82,63,1171757
76,77,84,62,1235549
79,80,84,69,1348644
81,81,84,74,1479910
82,82,86,77,1616419
83,83,86,80,1752747
84,84,87,81,1847289
84,84,88,81,1900560
83,84,87,80,1908971
81,82,85,78,1880060
77,78,81,74,1826924
75,76,81,70,1879505
74,75,79,68,1779323
73,73,79,67,1628154
72,73,77,67,1455812
71,72,77,66,1252722
70,71,76,65,1083115
69,70,75,64,952412
68,68,75,64,874651
67,67,75,63,825892
67,67,75,62,799186
66,66,75,62,805717
66,64,75,62,898648
65,65,75,61,1082757
69,69,77,61,1119166
74,75,81,60,1173564
78,79,81,68,1286599
81,81,84,73,1435647
82,82,85,76,1582132
82,82,87,80,1717522
83,83,87,81,1816013
83,84,89,81,1869605
82,82,86,80,1891155
81,81,85,77,1861319
77,77,81,73,1802148
74,75,81,70,1849447
73,74,81,68,1736538
72,73,81,64,1577300
71,72,81,63,1406916
70,70,81,64,1206140
70,71,76,63,1025947
69,70,76,63,899520
69,70,76,63,827829
68,69,76,61,788027
68,70,76,61,768720
68,69,76,60,784043
68,69,77,61,889186
69,70,77,60,1088849
71,72,79,64,1126627
75,75,81,66,1176498
78,79,82,72,1290913
80,82,84,73,1430901
82,84,86,74,1555237
82,84,86,74,1650989
82,84,87,70,1711036
82,83,86,73,1747280
81,82,86,75,1749947
79,81,85,73,1721636
77,78,82,70,1714149
74,76,79,66,1799022
73,75,79,61,1734116
72,74,79,57,1604415
71,73,79,57,1452987
70,72,79,56,1270613
70,73,78,55,1099912
68,72,77,54,962244
66,70,75,53,879800
65,68,76,52,828881
63,66,75,52,789281
62,63,74,51,785695
61,60,75,50,875507
59,58,72,50,1054560
60,59,73,53,1075936
62,60,73,57,1063644
64,63,72,59,1071210
66,65,74,62,1090406
68,68,75,64,1107373
69,70,75,65,1136995
71,71,76,67,1167587
71,71,76,68,1187938
71,71,77,68,1196583
69,69,77,66,1190970
64,65,74,57,1201699
62,63,70,52,1287486
61,62,70,51,1232980
60,61,70,50,1164246
59,60,70,48,1081991
58,61,70,47,991716
57,59,69,44,889752
56,58,68,45,806109
55,57,68,43,764950
55,57,68,42,747431
54,57,70,40,743348
53,57,69,40,765528
52,56,68,39,824667
52,55,73,39,927528
56,57,74,45,1059616
61,62,74,52,1144746
66,66,79,57,1153316
70,70,79,62,1126461
72,72,79,65,1112087
73,74,80,68,1115413
74,74,80,69,1139536
74,74,80,70,1166307
74,74,81,69,1186940
72,72,79,66,1197466
66,69,76,55,1208895
62,65,74,51,1284783
60,63,74,46,1229396
58,61,73,47,1155429
57,59,72,45,1075522
56,57,72,43,986596
55,56,67,42,893515
54,57,64,42,818992
53,56,63,40,776826
52,55,63,41,762134
51,54,61,40,764905
51,54,65,38,785089
51,52,70,37,836230
50,52,70,37,933663
55,55,70,42,1083924
62,63,73,53,1189376
68,68,75,62,1192229
71,70,77,67,1150226
73,72,78,69,1128876
74,73,79,70,1145951
74,75,80,71,1168375
75,75,81,70,1189250
74,74,80,70,1208047
72,72,78,64,1219098
66,65,75,55,1255526
62,62,72,48,1353123
59,60,72,46,1319782
58,58,70,49,1233509
57,57,70,48,1116717
55,54,70,46,987453
54,55,64,44,866157
54,54,63,43,790386
53,55,63,41,762869
53,55,61,43,759296
52,52,61,42,776702
51,52,60,41,828625
51,50,63,41,982213
50,50,63,40,1233572
55,56,66,46,1268339
63,64,70,55,1173381
69,70,74,63,1106379
72,73,75,67,1080089
74,75,77,71,1077071
76,77,79,74,1097426
77,78,80,75,1128242
77,78,80,75,1164625
77,77,79,75,1202027
74,75,79,72,1228677
68,69,76,63,1282189
65,65,71,59,1413592
63,63,72,54,1372376
62,63,72,52,1282003
61,61,72,52,1157729
61,61,72,53,1002320
59,60,70,49,867299
59,59,70,49,776358
58,59,72,48,736490
58,59,72,47,725461
58,59,72,48,729284
58,58,72,46,765044
59,59,72,47,894825
59,59,72,49,1114341
62,62,72,55,1133439
67,68,75,56,1080820
70,70,80,62,1063523
72,71,81,65,1069135
73,72,80,66,1075415
72,71,83,64,1082545
72,72,83,65,1065967
71,70,81,66,1059005
71,70,82,65,1064319
69,69,82,63,1111323
67,66,80,60,1225687
66,67,77,57,1363825
65,66,76,56,1346570
65,65,75,53,1269003
64,64,75,52,1158199
63,64,75,50,1015237
63,65,74,50,884373
63,65,73,50,794224
62,63,73,50,751496
62,63,73,49,739005
62,63,73,49,745164
61,63,73,49,779586
61,61,75,47,907543
60,61,75,47,1119576
62,64,77,50,1134723
66,70,77,54,1087610
70,73,79,59,1072399
73,75,80,64,1085242
75,77,81,67,1101192
76,77,82,68,1131368
76,77,82,70,1161345
75,76,81,69,1176957
74,75,80,69,1185651
73,73,80,66,1197981
70,70,78,64,1269464
69,69,77,63,1389100
68,68,77,59,1340636
67,68,77,61,1253538
67,66,77,60,1157233
66,66,77,57,1018751
65,67,74,57,883972
65,67,74,57,783499
64,67,74,55,732359
64,66,74,54,711224
63,65,74,55,709407
63,64,73,54,732324
63,63,72,55,820554
63,63,72,54,977382
64,66,75,56,1043975
68,70,77,56,1082928
71,72,78,59,1117802
74,75,82,63,1149173
75,76,81,66,1183062
76,76,84,70,1217193
76,77,83,67,1239548
75,75,83,70,1241450
74,75,82,64,1245663
73,73,81,64,1258380
71,71,78,64,1331512
69,70,77,63,1445525
68,69,75,61,1401178
67,67,75,63,1299120
67,67,75,63,1182719
66,67,73,63,1036959
66,67,71,61,898678
65,65,73,61,788473
65,65,73,60,736345
64,64,72,60,711204
64,64,71,60,703780
64,64,70,59,726273
64,64,72,61,825242
64,64,72,60,1004758
66,66,73,63,1054028
69,70,77,62,1072743
73,74,80,66,1117404
76,78,82,68,1171527
77,79,82,67,1222603
77,79,82,66,1268515
77,79,82,67,1285814
77,79,82,69,1275675
76,78,81,68,1263864
75,76,81,68,1267240
72,73,78,64,1325090
70,72,77,63,1392692
69,71,77,63,1331357
68,69,77,63,1253367
67,68,77,61,1160936
67,68,74,61,1055091
66,66,72,59,939116
65,65,72,57,833738
64,66,72,56,765104
64,65,71,55,732791
64,65,71,54,717685
64,65,72,54,724523
64,65,73,53,759353
63,64,71,52,831143
65,66,75,53,937787
68,70,77,55,1072486
70,72,79,57,1166358
73,73,81,59,1225721
74,75,83,61,1275047
75,77,83,63,1317703
75,77,83,66,1341327
75,77,83,64,1351366
75,76,82,64,1342164
73,74,82,63,1329878
70,72,80,62,1356811
69,70,76,61,1406984
68,70,76,58,1331991
68,70,75,57,1247199
67,70,75,57,1156542
66,68,74,56,1049717
66,69,73,56,933618
66,68,73,55,833007
65,67,73,55,771917
65,66,73,54,736276
65,66,73,54,720174
65,67,75,54,720980
65,66,77,54,749158
64,66,77,53,813962
65,66,77,52,921075
66,68,79,52,1077633
67,70,79,53,1177846
69,70,80,56,1206484
69,72,79,56,1216470
69,72,79,57,1235348
69,72,79,58,1228897
69,71,80,58,1210075
69,70,81,58,1204185
68,69,81,58,1224952
66,68,79,57,1299927
66,67,76,55,1403127
65,66,75,55,1369846
65,66,74,55,1291268
64,66,73,54,1172003
63,65,73,52,1023298
63,65,72,51,891713
63,65,72,50,793338
62,63,72,48,748535
61,62,72,47,731522
60,62,72,46,736470
60,62,72,46,772347
59,61,73,45,904764
58,61,73,44,1122068
60,63,75,46,1160952
64,67,75,50,1129080
68,70,76,54,1113113
70,72,78,58,1110622
71,72,80,61,1119426
73,74,81,66,1120923
72,74,78,65,1115958
72,74,80,65,1114972
71,72,79,64,1115511
69,70,79,61,1144310
66,66,77,57,1244938
65,66,74,56,1394954
63,64,73,53,1376026
62,63,75,52,1301011
61,61,73,50,1185902
61,61,75,48,1036568
60,61,71,45,899770
58,61,71,44,808304
58,60,71,42,770388
57,59,71,41,760893
57,58,71,42,771994
57,60,71,44,817996
56,57,72,43,964920
55,57,73,39,1200082
58,58,73,45,1231237
62,63,75,52,1162138
66,66,78,55,1109900
69,70,79,57,1090601
72,73,81,64,1080831
73,75,85,66,1089729
74,75,79,68,1101751
74,75,79,68,1111879
72,73,79,66,1126466
71,71,79,63,1152191
66,66,76,55,1235248
63,63,72,52,1382976
61,63,70,50,1358595
59,61,70,48,1289212
58,57,72,47,1186093
57,58,70,44,1043812
56,57,66,44,912904
55,57,64,43,830600
54,57,63,42,799546
53,56,62,41,798349
52,54,62,40,815453
52,54,64,40,870341
52,54,68,40,1033376
51,54,66,37,1285000
53,55,68,43,1321226
59,58,72,52,1221262
65,64,73,58,1141319
68,69,74,63,1093898
71,72,77,66,1065443
72,73,78,66,1069680
73,73,79,66,1074367
73,74,80,67,1086280
73,73,81,66,1108413
70,71,81,63,1144523
65,67,77,54,1236500
62,64,72,48,1383050
60,63,70,45,1359835
58,61,70,47,1298583
57,60,72,45,1206090
57,59,72,46,1073222
56,57,66,44,939848
55,56,64,43,856620
53,56,63,42,825582
53,55,64,42,822892
53,55,65,41,844313
52,54,65,40,902361
51,52,68,40,1064479
51,52,68,39,1322608
54,55,68,43,1345616
60,60,70,52,1235548
66,68,73,59,1147487
70,71,75,64,1095556
72,73,78,67,1077648
73,74,79,68,1080840
73,74,78,67,1088093
73,74,80,67,1102971
73,73,81,67,1120635
71,72,81,64,1149516
67,68,77,59,1240725
64,66,73,56,1375075
62,63,72,54,1358150
61,62,72,52,1289760
60,61,70,50,1184183
59,59,70,50,1044479
58,59,66,49,905367
57,57,66,51,812808
57,58,65,47,773764
57,58,65,51,762298
56,57,64,48,769319
56,57,65,46,809978
56,57,68,48,948740
56,56,68,46,1172810
59,59,70,52,1204720
64,64,72,54,1139073
69,70,75,62,1098513
73,74,77,67,1093751
74,75,79,69,1103018
76,77,80,68,1127174
76,77,79,70,1159719
76,77,80,68,1187746
75,77,81,70,1206504
73,74,81,65,1215475
69,70,77,63,1254339
67,68,73,61,1337376
66,67,72,60,1280159
65,66,71,55,1205301
65,65,70,56,1122362
64,65,70,57,1022841
63,64,70,53,904952
63,64,70,57,808560
63,64,71,56,750095
64,64,71,55,721643
63,64,71,56,713914
63,64,72,58,724207
63,64,72,57,762969
63,64,72,56,844036
65,65,72,56,941659
67,69,73,55,1059242
71,73,75,62,1133512
73,75,79,66,1181703
75,77,81,69,1217166
76,78,82,72,1256544
77,78,81,72,1287163
77,78,82,68,1306172
77,77,83,68,1320131
